name,code,fips,type,category,year,rne,ose,sjc,ssr,zindex
United States,US,0,Veteran Status,Veterans,2008,0.003533754,0.7527,,,
United States,US,0,Veteran Status,Veterans,2009,0.003001899,0.78005,,,
United States,US,0,Veteran Status,Veterans,2010,0.002710115,0.75996,,,
United States,US,0,Veteran Status,Veterans,2011,0.002982987,0.71715,,,
United States,US,0,Veteran Status,Veterans,2012,0.002819901,0.68735,,,
United States,US,0,Veteran Status,Veterans,2013,0.002304653,0.69808,,,
United States,US,0,Veteran Status,Veterans,2014,0.003114742,0.70038,,,
United States,US,0,Veteran Status,Veterans,2015,0.002606443,0.75726,,,
United States,US,0,Veteran Status,Veterans,2016,0.002509108,0.79514,,,
United States,US,0,Veteran Status,Veterans,2017,0.002149836,0.82161,,,
United States,US,0,Veteran Status,Veterans,2018,0.002562169,0.78878,,,
United States,US,0,Veteran Status,Veterans,2019,0.001914715,0.78543,,,
United States,US,0,Veteran Status,Non-Veterans,1996,0.003101941,,,,
United States,US,0,Veteran Status,Non-Veterans,1997,0.002746087,,,,
United States,US,0,Veteran Status,Non-Veterans,1998,0.002893016,0.80833,,,
United States,US,0,Veteran Status,Non-Veterans,1999,0.002648643,0.81301,,,
United States,US,0,Veteran Status,Non-Veterans,2000,0.002648786,0.83364,,,
United States,US,0,Veteran Status,Non-Veterans,2001,0.002569451,0.8429,,,
United States,US,0,Veteran Status,Non-Veterans,2002,0.002727585,0.82378,,,
United States,US,0,Veteran Status,Non-Veterans,2003,0.002960661,0.79162,,,
United States,US,0,Veteran Status,Non-Veterans,2004,0.00299137,0.77748,,,
United States,US,0,Veteran Status,Non-Veterans,2005,0.002805891,0.78354,,,
United States,US,0,Veteran Status,Non-Veterans,2006,0.002932578,0.80086,,,
United States,US,0,Veteran Status,Non-Veterans,2007,0.002958031,0.80555,,,
United States,US,0,Veteran Status,Non-Veterans,2008,0.003157694,0.81092,,,
United States,US,0,Veteran Status,Non-Veterans,2009,0.003384537,0.78296,,,
United States,US,0,Veteran Status,Non-Veterans,2010,0.003408372,0.76246,,,
United States,US,0,Veteran Status,Non-Veterans,2011,0.00321393,0.74171,,,
United States,US,0,Veteran Status,Non-Veterans,2012,0.003023041,0.75963,,,
United States,US,0,Veteran Status,Non-Veterans,2013,0.002795763,0.77318,,,
United States,US,0,Veteran Status,Non-Veterans,2014,0.00308814,0.79223,,,
United States,US,0,Veteran Status,Non-Veterans,2015,0.003377915,0.8087,,,
United States,US,0,Veteran Status,Non-Veterans,2016,0.003098734,0.83495,,,
United States,US,0,Veteran Status,Non-Veterans,2017,0.00337157,0.84974,,,
United States,US,0,Veteran Status,Non-Veterans,2018,0.003238358,0.85853,,,
United States,US,0,Veteran Status,Non-Veterans,2019,0.003121265,0.86069,,,
Alabama,AL,1,Total,Total,1996,,,6.131234037,0.802179724,
Alabama,AL,1,Total,Total,1997,,,6.507193903,0.797267892,
Alabama,AL,1,Total,Total,1998,0.0023,0.77638,5.954320168,0.821526936,-0.550552558
Alabama,AL,1,Total,Total,1999,0.00206,0.82585,6.540875336,0.814954098,-0.339631327
Alabama,AL,1,Total,Total,2000,0.00193,0.75509,4.982735397,0.775368249,-3.853652842
Alabama,AL,1,Total,Total,2001,0.00218,0.75826,5.397487798,0.770332545,-3.253614959
Alabama,AL,1,Total,Total,2002,0.00219,0.76817,5.100568315,0.783131038,-2.733918109
Alabama,AL,1,Total,Total,2003,0.00171,0.8605,5.050082258,0.800615312,-1.798980398
Alabama,AL,1,Total,Total,2004,0.00195,0.84154,5.624039752,0.801174599,-1.271346685
Alabama,AL,1,Total,Total,2005,0.00177,0.79181,5.457125632,0.793775273,-2.766035231
Alabama,AL,1,Total,Total,2006,0.00246,0.73579,5.409613909,0.804432394,-1.677480806
Alabama,AL,1,Total,Total,2007,0.00173,0.74041,5.786416826,0.794706559,-3.44196883
Alabama,AL,1,Total,Total,2008,0.00196,0.752,4.767490016,0.794712462,-3.201548204
Alabama,AL,1,Total,Total,2009,0.0017,0.79729,3.771381636,0.75597574,-4.998762719
Alabama,AL,1,Total,Total,2010,0.00224,0.80337,3.569997892,0.775533428,-3.054375911
Alabama,AL,1,Total,Total,2011,0.00242,0.71126,3.716970937,0.770904042,-4.133064785
Alabama,AL,1,Total,Total,2012,0.00247,0.73556,3.830684851,0.796811001,-2.637520533
Alabama,AL,1,Total,Total,2013,0.00247,0.64316,3.909458247,0.791097761,-4.194020759
Alabama,AL,1,Total,Total,2014,0.00223,0.68967,3.796522739,0.794196668,-3.97155426
Alabama,AL,1,Total,Total,2015,0.00251,0.66449,3.683578277,0.795151185,-3.733800409
Alabama,AL,1,Total,Total,2016,0.00229,0.72129,4.254321711,0.807603843,-2.662294667
Alabama,AL,1,Total,Total,2017,0.00238,0.78906,4.344868362,0.800619435,-1.673228504
Alabama,AL,1,Total,Total,2018,0.00209,0.84109,4.172121708,0.791143256,-1.97830535
Alabama,AL,1,Total,Total,2019,0.00231,0.89712,4.694907494,0.814976872,0.472377092
Alaska,AK,2,Total,Total,1996,,,6.28523635,0.788488211,
Alaska,AK,2,Total,Total,1997,,,6.948160426,0.788764045,
Alaska,AK,2,Total,Total,1998,0.00604,0.73331,6.179710033,0.786023055,5.946464715
Alaska,AK,2,Total,Total,1999,0.00524,0.72246,5.449927094,0.793571429,3.956839884
Alaska,AK,2,Total,Total,2000,0.00523,0.75243,6.623001674,0.791765637,4.828289046
Alaska,AK,2,Total,Total,2001,0.00511,0.76026,5.846485954,0.749019608,2.732303512
Alaska,AK,2,Total,Total,2002,0.00517,0.83877,6.20390854,0.763621123,4.740977086
Alaska,AK,2,Total,Total,2003,0.00492,0.81865,5.442510495,0.799295775,4.88528763
Alaska,AK,2,Total,Total,2004,0.00456,0.80722,5.395230598,0.785656728,3.376893267
Alaska,AK,2,Total,Total,2005,0.00448,0.78683,4.688535504,0.767102229,1.887886097
Alaska,AK,2,Total,Total,2006,0.00369,0.82455,4.178871083,0.761752988,0.257281921
Alaska,AK,2,Total,Total,2007,0.00357,0.834,5.252094664,0.732567678,-0.4939308
Alaska,AK,2,Total,Total,2008,0.00351,0.78011,4.413379785,0.789695946,0.34313282
Alaska,AK,2,Total,Total,2009,0.00373,0.75678,3.920474463,0.746005046,-1.367048727
Alaska,AK,2,Total,Total,2010,0.00396,0.76006,3.59288986,0.754590985,-0.6251593
Alaska,AK,2,Total,Total,2011,0.00393,0.80565,4.044989254,0.792470156,1.606113868
Alaska,AK,2,Total,Total,2012,0.00424,0.79455,3.558114733,0.769980507,1.077402431
Alaska,AK,2,Total,Total,2013,0.00438,0.7881,3.536987089,0.79665493,2.285791933
Alaska,AK,2,Total,Total,2014,0.0045,0.741,3.225661872,0.790833333,1.497567538
Alaska,AK,2,Total,Total,2015,0.00477,0.71319,3.015601398,0.784482759,1.357142517
Alaska,AK,2,Total,Total,2016,0.00438,0.72391,3.553818433,0.744791667,-0.608381578
Alaska,AK,2,Total,Total,2017,0.00404,0.79246,3.483844802,0.777988615,0.866326193
Alaska,AK,2,Total,Total,2018,0.00411,0.82498,4.170639838,0.77393617,1.657099531
Alaska,AK,2,Total,Total,2019,0.00442,0.85342,3.470736592,0.817803661,4.112713828
Arizona,AZ,4,Total,Total,1996,,,9.934727727,0.799715909,
Arizona,AZ,4,Total,Total,1997,,,7.950618431,0.790594271,
Arizona,AZ,4,Total,Total,1998,0.00399,0.82953,7.95193128,0.793400825,3.846318232
Arizona,AZ,4,Total,Total,1999,0.00335,0.82187,6.934758649,0.765815565,0.818531436
Arizona,AZ,4,Total,Total,2000,0.00345,0.88697,7.854340573,0.784332282,3.110550899
Arizona,AZ,4,Total,Total,2001,0.00344,0.81853,7.36800407,0.760650912,0.966714996
Arizona,AZ,4,Total,Total,2002,0.00377,0.78742,6.871988073,0.736539467,0.11977274
Arizona,AZ,4,Total,Total,2003,0.00355,0.7413,6.422806188,0.77028489,0.008529726
Arizona,AZ,4,Total,Total,2004,0.00327,0.76916,6.299974312,0.781419742,0.160605347
Arizona,AZ,4,Total,Total,2005,0.00323,0.73839,7.272553522,0.818022477,1.412311255
Arizona,AZ,4,Total,Total,2006,0.0032,0.73702,10.20178496,0.806723427,2.186937244
Arizona,AZ,4,Total,Total,2007,0.00336,0.7568,7.576753726,0.78044455,0.701826094
Arizona,AZ,4,Total,Total,2008,0.0042,0.8153,6.772539545,0.731652818,1.270756608
Arizona,AZ,4,Total,Total,2009,0.00469,0.83996,5.657122624,0.720584653,1.830210302
Arizona,AZ,4,Total,Total,2010,0.00439,0.79892,4.815385009,0.725263428,0.35313569
Arizona,AZ,4,Total,Total,2011,0.00435,0.7085,4.507277784,0.753001017,-0.178687909
Arizona,AZ,4,Total,Total,2012,0.00396,0.71936,4.655240643,0.775480966,0.018231943
Arizona,AZ,4,Total,Total,2013,0.00361,0.74981,4.588283256,0.765250813,-0.724534206
Arizona,AZ,4,Total,Total,2014,0.00314,0.8085,4.194244841,0.785178939,-0.327634607
Arizona,AZ,4,Total,Total,2015,0.0033,0.80778,4.66391085,0.771428571,-0.289740343
Arizona,AZ,4,Total,Total,2016,0.00397,0.82675,4.822886148,0.782561701,1.979941417
Arizona,AZ,4,Total,Total,2017,0.00393,0.89601,5.16609294,0.778424317,2.917920666
Arizona,AZ,4,Total,Total,2018,0.00346,0.85684,4.737061513,0.761266842,0.450419919
Arizona,AZ,4,Total,Total,2019,0.00331,0.87828,4.492412605,0.778452437,0.971268388
Arkansas,AR,5,Total,Total,1996,,,6.517608702,0.780109328,
Arkansas,AR,5,Total,Total,1997,,,6.070531969,0.770117012,
Arkansas,AR,5,Total,Total,1998,0.00327,0.80994,5.238189704,0.776577918,0.120529843
Arkansas,AR,5,Total,Total,1999,0.00325,0.78673,5.337762929,0.790830382,0.30816341
Arkansas,AR,5,Total,Total,2000,0.00313,0.85005,5.84263052,0.786055923,1.02564349
Arkansas,AR,5,Total,Total,2001,0.00341,0.89875,5.82708017,0.770079595,1.772027224
Arkansas,AR,5,Total,Total,2002,0.003,0.88266,5.438062446,0.766823444,0.321657452
Arkansas,AR,5,Total,Total,2003,0.00289,0.8025,5.573220357,0.795564666,0.018266914
Arkansas,AR,5,Total,Total,2004,0.00296,0.76218,5.387524248,0.787085843,-0.825354052
Arkansas,AR,5,Total,Total,2005,0.00384,0.80503,5.6218823,0.779348604,1.595577317
Arkansas,AR,5,Total,Total,2006,0.00414,0.75166,6.626358504,0.793121238,2.429341467
Arkansas,AR,5,Total,Total,2007,0.00382,0.79015,5.597388237,0.788645306,1.667003677
Arkansas,AR,5,Total,Total,2008,0.00374,0.78564,5.350395227,0.781879711,1.058564455
Arkansas,AR,5,Total,Total,2009,0.0036,0.77252,5.107629236,0.750376619,-0.738375924
Arkansas,AR,5,Total,Total,2010,0.00381,0.73289,4.24098312,0.727816389,-2.085403449
Arkansas,AR,5,Total,Total,2011,0.00361,0.71559,4.484016721,0.745904836,-2.005762459
Arkansas,AR,5,Total,Total,2012,0.00331,0.82945,4.746010046,0.779873136,0.408287735
Arkansas,AR,5,Total,Total,2013,0.00275,0.82497,4.536730418,0.769584469,-1.389680769
Arkansas,AR,5,Total,Total,2014,0.00253,0.82488,3.795588854,0.772138607,-2.113031341
Arkansas,AR,5,Total,Total,2015,0.00273,0.81371,4.134923279,0.786869648,-1.130355126
Arkansas,AR,5,Total,Total,2016,0.00288,0.81958,4.092754383,0.778340264,-1.045539263
Arkansas,AR,5,Total,Total,2017,0.00286,0.84164,3.948229877,0.783593357,-0.628033439
Arkansas,AR,5,Total,Total,2018,0.00294,0.84545,4.359855177,0.78407297,-0.193501347
Arkansas,AR,5,Total,Total,2019,0.00322,0.86749,4.319034636,0.780216012,0.599068533
California,CA,6,Total,Total,1996,,,9.449375952,0.759886351,
California,CA,6,Total,Total,1997,,,9.612260785,0.733513058,
California,CA,6,Total,Total,1998,0.00347,0.73888,9.48633088,0.759711283,0.741756134
California,CA,6,Total,Total,1999,0.00344,0.74686,8.775760761,0.780612621,1.265457491
California,CA,6,Total,Total,2000,0.00327,0.78832,10.08194751,0.778713118,2.004902469
California,CA,6,Total,Total,2001,0.00309,0.81009,8.679892822,0.764786368,0.78856169
California,CA,6,Total,Total,2002,0.00317,0.82293,8.029199948,0.752518858,0.413208607
California,CA,6,Total,Total,2003,0.00348,0.79684,7.903518661,0.7878517,1.988297031
California,CA,6,Total,Total,2004,0.00388,0.78758,7.877760792,0.800883991,3.223112434
California,CA,6,Total,Total,2005,0.00362,0.78691,8.295619986,0.787810996,2.324310515
California,CA,6,Total,Total,2006,0.0035,0.78784,7.820477507,0.804548484,2.48870457
California,CA,6,Total,Total,2007,0.00356,0.79311,6.783003875,0.778520398,1.269907168
California,CA,6,Total,Total,2008,0.00396,0.77475,6.317092972,0.770627859,1.391125897
California,CA,6,Total,Total,2009,0.00417,0.76241,5.164871547,0.784728102,1.700290806
California,CA,6,Total,Total,2010,0.00438,0.73531,4.899422291,0.746249374,0.206884502
California,CA,6,Total,Total,2011,0.00441,0.74727,5.201792883,0.791760537,2.291852988
California,CA,6,Total,Total,2012,0.00441,0.75705,5.704264693,0.827400239,3.994811553
California,CA,6,Total,Total,2013,0.00417,0.77167,5.793712503,0.840395882,4.202117338
California,CA,6,Total,Total,2014,0.00392,0.75992,6.321894889,0.799596503,2.169174337
California,CA,6,Total,Total,2015,0.00394,0.78486,6.498065358,0.80527385,2.875825954
California,CA,6,Total,Total,2016,0.00422,0.82495,6.390079719,0.80778093,4.146543758
California,CA,6,Total,Total,2017,0.00444,0.87012,6.750054505,0.820222227,5.936669915
California,CA,6,Total,Total,2018,0.00452,0.87938,6.455366165,0.804067578,5.518476842
California,CA,6,Total,Total,2019,0.00421,0.87409,6.33672269,0.813259532,5.038420673
Colorado,CO,8,Total,Total,1996,,,8.431182672,0.781879458,
Colorado,CO,8,Total,Total,1997,,,8.902785337,0.789243619,
Colorado,CO,8,Total,Total,1998,0.00446,0.81856,8.255035236,0.784088414,4.518687312
Colorado,CO,8,Total,Total,1999,0.00387,0.81226,6.981749723,0.801528369,3.19928656
Colorado,CO,8,Total,Total,2000,0.00402,0.859,8.580928563,0.787267752,4.398705187
Colorado,CO,8,Total,Total,2001,0.00393,0.89533,7.965091069,0.766447154,3.687372697
Colorado,CO,8,Total,Total,2002,0.00407,0.89272,7.004489126,0.738223166,2.481617401
Colorado,CO,8,Total,Total,2003,0.00406,0.84231,6.931962412,0.766926097,2.752741064
Colorado,CO,8,Total,Total,2004,0.00388,0.80502,7.170690007,0.77740113,2.291860526
Colorado,CO,8,Total,Total,2005,0.00428,0.8179,8.163625718,0.774103937,3.69136168
Colorado,CO,8,Total,Total,2006,0.00401,0.83117,7.860948055,0.782247683,3.457288704
Colorado,CO,8,Total,Total,2007,0.00383,0.82764,7.375723063,0.781715231,2.768802472
Colorado,CO,8,Total,Total,2008,0.00349,0.80438,7.116139337,0.778795241,1.437709296
Colorado,CO,8,Total,Total,2009,0.00376,0.74497,5.571784695,0.739060281,-1.011396064
Colorado,CO,8,Total,Total,2010,0.00419,0.7372,5.22947789,0.744224547,-0.121280767
Colorado,CO,8,Total,Total,2011,0.00417,0.70841,5.533763397,0.764330095,0.292593777
Colorado,CO,8,Total,Total,2012,0.00415,0.79575,5.413038861,0.798659405,2.783739637
Colorado,CO,8,Total,Total,2013,0.00391,0.75903,5.710533333,0.794103624,1.659130814
Colorado,CO,8,Total,Total,2014,0.00351,0.84897,5.935962704,0.79396477,2.19770878
Colorado,CO,8,Total,Total,2015,0.00332,0.85084,6.423118972,0.783800495,1.63294936
Colorado,CO,8,Total,Total,2016,0.00345,0.87184,6.410836192,0.788987865,2.426001486
Colorado,CO,8,Total,Total,2017,0.0033,0.83584,6.888416281,0.798317791,2.113404281
Colorado,CO,8,Total,Total,2018,0.00351,0.80426,6.43562695,0.811803502,2.419890494
Colorado,CO,8,Total,Total,2019,0.00304,0.85409,6.640519725,0.787381158,1.284372217
Connecticut,CT,9,Total,Total,1996,,,5.935531823,0.871084687,
Connecticut,CT,9,Total,Total,1997,,,6.480664296,0.835175598,
Connecticut,CT,9,Total,Total,1998,0.00218,0.82264,5.495116113,0.76824147,-2.329882122
Connecticut,CT,9,Total,Total,1999,0.0018,0.78291,5.553093092,0.869021339,0.032682405
Connecticut,CT,9,Total,Total,2000,0.00206,0.76986,5.081516172,0.880733945,0.652445806
Connecticut,CT,9,Total,Total,2001,0.00271,0.80209,4.865366381,0.817503293,0.121297088
Connecticut,CT,9,Total,Total,2002,0.00248,0.77295,4.651103622,0.826566757,-0.581866674
Connecticut,CT,9,Total,Total,2003,0.00229,0.76481,4.653971374,0.783861671,-2.7288074
Connecticut,CT,9,Total,Total,2004,0.00187,0.73496,3.910936033,0.817183841,-3.190163618
Connecticut,CT,9,Total,Total,2005,0.00216,0.79867,4.385569708,0.791148833,-2.359788839
Connecticut,CT,9,Total,Total,2006,0.00264,0.79962,4.402892997,0.806484005,-0.688490807
Connecticut,CT,9,Total,Total,2007,0.00265,0.82387,4.54657568,0.780567686,-1.21366506
Connecticut,CT,9,Total,Total,2008,0.0027,0.81752,4.340334823,0.795901527,-0.711822662
Connecticut,CT,9,Total,Total,2009,0.00262,0.77619,3.570940256,0.766633705,-2.94216871
Connecticut,CT,9,Total,Total,2010,0.00273,0.76049,3.079533091,0.684871919,-6.212040994
Connecticut,CT,9,Total,Total,2011,0.00287,0.73859,3.651607189,0.863251156,0.716139478
Connecticut,CT,9,Total,Total,2012,0.00297,0.76903,4.047519757,0.82411714,0.099660176
Connecticut,CT,9,Total,Total,2013,0.00311,0.76864,4.129807132,0.784741566,-1.033412817
Connecticut,CT,9,Total,Total,2014,0.00295,0.74882,4.012214135,0.819150511,-0.448016232
Connecticut,CT,9,Total,Total,2015,0.00289,0.76296,3.732797491,0.821924005,-0.390270554
Connecticut,CT,9,Total,Total,2016,0.00266,0.81118,3.881624564,0.780558368,-1.672637312
Connecticut,CT,9,Total,Total,2017,0.00234,0.81856,3.916271164,0.793180917,-1.790329347
Connecticut,CT,9,Total,Total,2018,0.00196,0.8733,3.999137622,0.783635365,-2.146861991
Connecticut,CT,9,Total,Total,2019,0.00189,0.75096,3.782865166,0.694364727,-7.569458466
Delaware,DE,10,Total,Total,1996,,,7.845047822,0.818822345,
Delaware,DE,10,Total,Total,1997,,,8.568345161,0.795530195,
Delaware,DE,10,Total,Total,1998,0.00229,0.82985,7.161993096,0.813493769,0.452695065
Delaware,DE,10,Total,Total,1999,0.00174,0.91195,6.948476755,0.793226381,-0.408905116
Delaware,DE,10,Total,Total,2000,0.00166,0.93794,8.485794909,0.816387816,1.342840292
Delaware,DE,10,Total,Total,2001,0.00168,0.93326,10.26518822,0.829195205,2.579370848
Delaware,DE,10,Total,Total,2002,0.00169,0.93326,7.433925145,0.728070175,-2.433814751
Delaware,DE,10,Total,Total,2003,0.00153,0.94115,6.918067538,0.784701114,-0.776944121
Delaware,DE,10,Total,Total,2004,0.00146,0.89952,7.814126815,0.8,-0.586787398
Delaware,DE,10,Total,Total,2005,0.00159,0.81324,7.302845649,0.793775934,-2.039308524
Delaware,DE,10,Total,Total,2006,0.00168,0.72496,9.339344651,0.783027523,-2.662353478
Delaware,DE,10,Total,Total,2007,0.0016,0.80487,7.231439325,0.693390692,-5.937870162
Delaware,DE,10,Total,Total,2008,0.00163,0.81824,7.016837242,0.776449757,-2.650638275
Delaware,DE,10,Total,Total,2009,0.00194,0.83923,6.227221244,0.753351206,-2.856932966
Delaware,DE,10,Total,Total,2010,0.00225,0.78534,4.415330044,0.763402062,-3.384521371
Delaware,DE,10,Total,Total,2011,0.00263,0.79338,5.50485408,0.778158948,-1.382396867
Delaware,DE,10,Total,Total,2012,0.00254,0.85505,5.365070658,0.746835443,-1.901062592
Delaware,DE,10,Total,Total,2013,0.00275,0.8734,5.205852036,0.790719697,0.418364314
Delaware,DE,10,Total,Total,2014,0.0029,0.83598,5.08961519,0.843778383,2.135437127
Delaware,DE,10,Total,Total,2015,0.0024,0.86217,5.0305338,0.801006404,-0.223557326
Delaware,DE,10,Total,Total,2016,0.00197,0.86086,6.190188646,0.765757711,-2.018443972
Delaware,DE,10,Total,Total,2017,0.00162,0.9341,5.19218288,0.784337843,-1.451842197
Delaware,DE,10,Total,Total,2018,0.00231,0.9341,6.512829383,0.77806563,0.437149172
Delaware,DE,10,Total,Total,2019,0.00247,0.89002,4.895436677,0.787701821,-0.210181077
District of Columbia,DC,11,Total,Total,1996,,,12.32928647,0.816473988,
District of Columbia,DC,11,Total,Total,1997,,,10.10681021,0.766623207,
District of Columbia,DC,11,Total,Total,1998,0.00266,0.807,6.639774959,0.803488372,0.33589964
District of Columbia,DC,11,Total,Total,1999,0.00234,0.68425,9.605182625,0.734151329,-3.508015114
District of Columbia,DC,11,Total,Total,2000,0.00284,0.62463,21.96152058,0.863768116,7.008489936
District of Columbia,DC,11,Total,Total,2001,0.00263,0.6311,13.11566151,0.723026973,-2.526948113
District of Columbia,DC,11,Total,Total,2002,0.00328,0.7555,9.260971669,0.700768298,-1.745431373
District of Columbia,DC,11,Total,Total,2003,0.00273,0.78627,10.38518774,0.74158286,-0.493766586
District of Columbia,DC,11,Total,Total,2004,0.00252,0.78406,11.61066236,0.762689225,0.332823792
District of Columbia,DC,11,Total,Total,2005,0.00203,0.81466,8.750987417,0.735874439,-2.569092344
District of Columbia,DC,11,Total,Total,2006,0.00233,0.75109,10.77134161,0.757105943,-1.161596549
District of Columbia,DC,11,Total,Total,2007,0.00314,0.81088,9.507245771,0.76208981,1.174331175
District of Columbia,DC,11,Total,Total,2008,0.00351,0.82301,8.589608366,0.759201774,1.672097024
District of Columbia,DC,11,Total,Total,2009,0.00356,0.82319,8.383595507,0.718186025,0.157987474
District of Columbia,DC,11,Total,Total,2010,0.00316,0.77194,9.705465396,0.783995816,1.547459875
District of Columbia,DC,11,Total,Total,2011,0.0031,0.75395,8.793159084,0.734427813,-1.114424113
District of Columbia,DC,11,Total,Total,2012,0.00289,0.77661,9.779123171,0.802165354,1.726466464
District of Columbia,DC,11,Total,Total,2013,0.00282,0.76876,10.69966691,0.758561644,0.221611345
District of Columbia,DC,11,Total,Total,2014,0.00246,0.70498,10.33475861,0.780272654,-0.880488495
District of Columbia,DC,11,Total,Total,2015,0.00227,0.74275,7.978975422,0.734715026,-3.485791629
District of Columbia,DC,11,Total,Total,2016,0.00215,0.72007,11.74952429,0.749371333,-1.887364852
District of Columbia,DC,11,Total,Total,2017,0.0024,0.74505,9.709226859,0.764342774,-1.28977561
District of Columbia,DC,11,Total,Total,2018,0.00273,0.74004,11.32782265,0.772493573,0.390489186
District of Columbia,DC,11,Total,Total,2019,0.00246,0.71404,9.404193276,0.76865448,-1.589745784
Florida,FL,12,Total,Total,1996,,,9.967845659,0.769036681,
Florida,FL,12,Total,Total,1997,,,10.01277203,0.68832757,
Florida,FL,12,Total,Total,1998,0.0034,0.7944,9.677747006,0.749682687,1.120268617
Florida,FL,12,Total,Total,1999,0.00318,0.81665,9.815715945,0.838407965,4.347521433
Florida,FL,12,Total,Total,2000,0.00295,0.86144,10.29872849,0.809934938,3.644283984
Florida,FL,12,Total,Total,2001,0.0029,0.88108,8.913266678,0.834393356,4.134082735
Florida,FL,12,Total,Total,2002,0.00284,0.8623,8.481326737,0.753079157,0.480692231
Florida,FL,12,Total,Total,2003,0.00286,0.81794,8.855225083,0.761554454,0.346474585
Florida,FL,12,Total,Total,2004,0.0029,0.80089,8.880056052,0.77170843,0.573672538
Florida,FL,12,Total,Total,2005,0.00288,0.82385,9.774892308,0.766753728,1.078039129
Florida,FL,12,Total,Total,2006,0.003,0.83697,9.767275702,0.781240358,2.082102357
Florida,FL,12,Total,Total,2007,0.00319,0.84087,8.329884371,0.740255614,0.397369324
Florida,FL,12,Total,Total,2008,0.00353,0.85168,7.74402969,0.733071303,0.792842371
Florida,FL,12,Total,Total,2009,0.00387,0.81308,6.496022762,0.669883871,-1.938968945
Florida,FL,12,Total,Total,2010,0.00399,0.75593,6.17774914,0.750010061,0.343418367
Florida,FL,12,Total,Total,2011,0.00405,0.69775,6.606436481,0.764475796,0.341528654
Florida,FL,12,Total,Total,2012,0.00381,0.73642,7.000893676,0.778560034,1.081920994
Florida,FL,12,Total,Total,2013,0.00361,0.77341,6.993382303,0.76777196,0.777527991
Florida,FL,12,Total,Total,2014,0.00349,0.80309,6.890537804,0.783706016,1.503622197
Florida,FL,12,Total,Total,2015,0.00356,0.79542,6.987515786,0.78913738,1.792292213
Florida,FL,12,Total,Total,2016,0.00377,0.83312,6.844066142,0.79912965,3.135871953
Florida,FL,12,Total,Total,2017,0.00423,0.85381,6.457045358,0.782185579,3.668419447
Florida,FL,12,Total,Total,2018,0.00455,0.86719,6.284739585,0.786125023,4.656159801
Florida,FL,12,Total,Total,2019,0.00469,0.88266,6.366126934,0.779428746,4.984629064
Georgia,GA,13,Total,Total,1996,,,7.825951208,0.813344838,
Georgia,GA,13,Total,Total,1997,,,7.330809922,0.805707347,
Georgia,GA,13,Total,Total,1998,0.00317,0.8639,8.694434667,0.774630342,2.145002973
Georgia,GA,13,Total,Total,1999,0.00274,0.83239,8.281418077,0.812986135,1.970191576
Georgia,GA,13,Total,Total,2000,0.00275,0.80822,7.59981734,0.799085682,0.81187418
Georgia,GA,13,Total,Total,2001,0.00248,0.74028,7.924877504,0.808341704,-0.314976355
Georgia,GA,13,Total,Total,2002,0.00219,0.76053,7.764811026,0.748164698,-2.98952578
Georgia,GA,13,Total,Total,2003,0.00267,0.77723,6.708383235,0.775337838,-1.110953398
Georgia,GA,13,Total,Total,2004,0.00301,0.85526,6.007695981,0.787591492,0.964730109
Georgia,GA,13,Total,Total,2005,0.00362,0.85089,6.864388911,0.757919622,1.528272083
Georgia,GA,13,Total,Total,2006,0.00384,0.87192,6.552886128,0.799526851,3.757763809
Georgia,GA,13,Total,Total,2007,0.00399,0.86329,6.611987096,0.786158742,3.489506763
Georgia,GA,13,Total,Total,2008,0.0047,0.85804,5.789785271,0.772392091,4.12323788
Georgia,GA,13,Total,Total,2009,0.0047,0.75939,4.934181464,0.74092441,1.097508495
Georgia,GA,13,Total,Total,2010,0.00505,0.746,4.123094177,0.760169689,2.047116447
Georgia,GA,13,Total,Total,2011,0.00431,0.69579,4.097861031,0.772460172,0.092457961
Georgia,GA,13,Total,Total,2012,0.00376,0.69709,4.450266275,0.786417865,-0.44107534
Georgia,GA,13,Total,Total,2013,0.00286,0.64654,4.295220877,0.788003716,-3.217392504
Georgia,GA,13,Total,Total,2014,0.00288,0.69673,4.155741006,0.798115512,-2.106763623
Georgia,GA,13,Total,Total,2015,0.00292,0.76721,5.064525069,0.788537106,-0.927308091
Georgia,GA,13,Total,Total,2016,0.00331,0.86596,5.155947113,0.784372921,1.301033547
Georgia,GA,13,Total,Total,2017,0.00383,0.87299,6.068203409,0.73409386,1.084525554
Georgia,GA,13,Total,Total,2018,0.00416,0.90918,5.80346682,0.760346606,3.230798215
Georgia,GA,13,Total,Total,2019,0.00412,0.88428,5.841907212,0.755767167,2.615367793
Hawaii,HI,15,Total,Total,1996,,,7.867049358,0.808188021,
Hawaii,HI,15,Total,Total,1997,,,7.182826582,0.792815372,
Hawaii,HI,15,Total,Total,1998,0.00215,0.83067,7.818253783,0.761538462,-1.508898931
Hawaii,HI,15,Total,Total,1999,0.00262,0.76237,6.403371065,0.797089041,-0.76243107
Hawaii,HI,15,Total,Total,2000,0.00269,0.78524,7.482371516,0.805652174,0.529871396
Hawaii,HI,15,Total,Total,2001,0.00261,0.74296,6.883652488,0.767405063,-1.976464506
Hawaii,HI,15,Total,Total,2002,0.00272,0.84376,7.109476909,0.797137014,0.985943406
Hawaii,HI,15,Total,Total,2003,0.00267,0.86134,5.877773639,0.815885947,1.298417758
